cve_periodo,cve_periodo_alta,dat_fecha_disposicion,dat_fecha_vencimiento,dat_monto_credito_dispuesto,dat_responsabilidad_total,dat_saldo_princ_inicio,dat_saldo_princ_fin,dat_monto_pago_exigible_acred,dat_monto_pagado_efec_acred,dat_monto_intereses_pagados,dat_tasa_bruta_periodo,dat_num_vencidos,cve_situacion_credito,id_disposicion,ventana
201007,200908,200908,201208,0,63879,63571,61476,2443,2864,758,14.5,0,1,304007220050GR000807PD9000_341,5
201008,200908,200908,201208,0,61773,61476,64120,2854,2864,756,14.5,0,1,304007220050GR000807PD9000_341,6
201009,200908,200908,201208,4765,64430,64120,61602,2871,3293,763,14.5,0,1,304007220050GR000807PD9000_341,7
201010,200908,200908,201208,0,61900,61602,59054,2888,3293,732,14.5,0,1,304007220050GR000807PD9000_341,8
201011,200908,200908,201208,0,59339,59054,56474,2906,3293,701,14.5,0,1,304007220050GR000807PD9000_341,9
201012,200908,200908,201208,0,56747,56474,53864,2924,3293,670,14.5,0,1,304007220050GR000807PD9000_341,10
201101,200908,200908,201208,0,54124,53864,51222,2942,3293,638,14.5,0,1,304007220050GR000807PD9000_341,11
201102,200908,200908,201208,0,51470,51222,48548,2960,3293,606,14.5,0,1,304007220050GR000807PD9000_341,12
201103,200908,200908,201208,0,48783,48548,45842,2979,3293,574,14.5,0,1,304007220050GR000807PD9000_341,13
201104,200908,200908,201208,0,46064,45842,43103,2998,3293,541,14.5,0,1,304007220050GR000807PD9000_341,14
201105,200908,200908,201208,0,43311,43103,40331,3017,3293,507,14.5,0,1,304007220050GR000807PD9000_341,15
201106,200908,200908,201208,0,40526,40331,37526,3036,3293,474,14.5,0,1,304007220050GR000807PD9000_341,16
201107,200908,200908,201208,0,37707,37526,34686,3055,3293,440,14.5,0,1,304007220050GR000807PD9000_341,17
201108,200908,200908,201208,0,34854,34686,36599,3044,3293,428,14.5,0,1,304007220050GR000807PD9000_341,18
201109,200908,200908,201208,4786,36776,36599,33746,3064,3295,428,14.5,0,1,304007220050GR000807PD9000_341,19
201110,200908,200908,201208,0,33910,33746,30859,3083,3295,394,14.5,0,1,304007220050GR000807PD9000_341,20
201111,200908,200908,201208,0,31009,30859,27938,3103,3295,359,14.5,0,1,304007220050GR000807PD9000_341,21
201112,200908,200908,201208,0,28073,27938,24981,3124,3295,323,14.5,0,1,304007220050GR000807PD9000_341,22
201201,200908,200908,201208,0,25101,24981,21988,3144,3295,287,14.5,0,1,304007220050GR000807PD9000_341,23
201202,200908,200908,201208,0,22094,21988,18959,3165,3295,251,14.5,0,1,304007220050GR000807PD9000_341,24
201203,200908,200908,201208,0,19050,18959,15893,3186,3295,214,14.5,0,1,304007220050GR000807PD9000_341,25
201204,200908,200908,201208,0,15970,15893,12790,3317,3295,177,14.5,0,1,304007220050GR000807PD9000_341,26
201205,200908,200908,201208,0,12852,12790,9650,3317,3295,139,14.5,0,1,304007220050GR000807PD9000_341,27
201206,200908,200908,201208,0,9697,9650,6472,3318,3295,117,14.5,0,1,304007220050GR000807PD9000_341,28
201207,200908,200908,201208,0,6503,6472,3256,3334,3295,78,14.5,0,1,304007220050GR000807PD9000_341,29
201208,200908,200908,201208,0,3271,3256,0,39,3295,39,14.5,0,1,304007220050GR000807PD9000_341,30
200909,200908,200908,200911,9750000,9803798,9750000,9750000,9805950,0,0,7.95,0,1,304007220050IE830909RS1000_339,-5
200910,200908,200908,200911,0,9868356,9750000,9750000,9870508,0,0,7.95,0,1,304007220050IE830909RS1000_339,-4
200911,200908,200908,200911,0,9935066,9750000,0,9937218,9952282,193674,7.95,0,2,304007220050IE830909RS1000_339,-3
200909,200908,200908,200911,50000000,50192105,50000000,50000000,50203405,0,0,8.14,0,1,304007220050MC0612046Y2000_340,-5
200910,200908,200908,200911,0,50531276,50000000,50000000,50542585,0,0,8.14,0,1,304007220050MC0612046Y2000_340,-4
200911,200908,200908,200911,0,50882595,50000000,0,50893943,51018768,1018768,8.17,0,2,304007220050MC0612046Y2000_340,-3
200909,200908,200908,200911,5000000,5004120,5000000,5000000,5005493,42573,42573,9.89,0,1,304007220050MM881019LM2000_341,-5
200910,200908,200908,200911,0,5002752,5000000,5000000,5004129,41286,41286,9.91,0,1,304007220050MM881019LM2000_341,-4
200911,200908,200908,200911,0,5004135,5000000,0,5005513,5030324,30324,9.92,0,2,304007220050MM881019LM2000_341,-3
200909,200908,200908,201208,335763,338354,335763,327559,10891,10891,2687,10.29,0,1,304007220050NM010323EB5000_339,-5
200910,200908,200908,201208,0,330274,327559,319476,10892,10892,2809,10.29,0,1,304007220050NM010323EB5000_339,-4
200911,200908,200908,201208,0,322221,319476,311415,10898,10898,2837,10.31,0,1,304007220050NM010323EB5000_339,-3
200912,200908,200908,201208,0,314005,311415,303193,10901,10901,2679,10.32,0,1,304007220050NM010323EB5000_339,-2
201001,200908,200908,201208,0,305803,303193,294988,10902,10902,2697,10.33,0,1,304007220050NM010323EB5000_339,-1
201002,200908,200908,201208,0,297527,294988,286709,10902,10902,2624,10.31,0,1,304007220050NM010323EB5000_339,0
201003,200908,200908,201208,0,288926,286709,278111,10898,10898,2299,10.32,0,1,304007220050NM010323EB5000_339,1
201004,200908,200908,201208,0,280502,278111,269683,10900,10899,2322,10.32,0,1,304007220050NM010323EB5000_339,2
201005,200908,200908,201208,0,271926,269683,261103,10903,10900,2326,10.33,0,1,304007220050NM010323EB5000_339,3
201006,200908,200908,201208,0,263351,261103,252523,10905,10903,2180,10.35,0,1,304007220050NM010323EB5000_339,4
201007,200908,200908,201208,0,254628,252523,243796,10903,10905,2173,10.34,0,1,304007220050NM010323EB5000_339,5
201008,200908,200908,201208,0,245896,243796,235063,10899,10903,2092,10.32,0,1,304007220050NM010323EB5000_339,6
201009,200908,200908,201208,0,237084,235063,226252,10896,10899,1946,10.31,0,1,304007220050NM010323EB5000_339,7
201010,200908,200908,201208,0,228131,226252,217299,10896,10896,1930,10.3,0,1,304007220050NM010323EB5000_339,8
201011,200908,200908,201208,0,219165,217299,208331,10890,10896,1786,10.27,0,1,304007220050NM010323EB5000_339,9
201012,200908,200908,201208,0,210054,208331,199224,10890,10890,1764,10.27,0,1,304007220050NM010323EB5000_339,10
201101,200908,200908,201208,0,200928,199224,190095,10894,10890,1687,10.29,0,1,304007220050NM010323EB5000_339,11
201102,200908,200908,201208,0,191725,190095,180885,10890,10894,1446,10.26,0,1,304007220050NM010323EB5000_339,12
201103,200908,200908,201208,0,182277,180885,171439,10887,10896,1514,10.24,0,1,304007220050NM010323EB5000_339,13
201104,200908,200908,201208,0,172901,171439,162063,10887,10887,1385,10.24,0,1,304007220050NM010323EB5000_339,14
201105,200908,200908,201208,0,163400,162063,152558,10889,10898,1349,10.25,0,1,304007220050NM010323EB5000_339,15
201106,200908,200908,201208,0,153861,152558,143016,10890,10889,1224,10.25,0,1,304007220050NM010323EB5000_339,16
201107,200908,200908,201208,0,144196,143016,133347,10890,10890,1179,10.24,0,1,304007220050NM010323EB5000_339,17
201108,200908,200908,201208,0,134485,133347,123633,10888,10890,1091,10.22,0,1,304007220050NM010323EB5000_339,18
201109,200908,200908,201208,0,124686,123633,113834,10887,10888,971,10.21,0,1,304007220050NM010323EB5000_339,19
201110,200908,200908,201208,0,114770,113834,103914,10885,10887,914,10.18,0,1,304007220050NM010323EB5000_339,20
201111,200908,200908,201208,0,104796,103914,93940,10888,10885,801,10.2,0,1,304007220050NM010323EB5000_339,21
201112,200908,200908,201208,0,94711,93940,83849,10889,10888,739,10.2,0,1,304007220050NM010323EB5000_339,22
201201,200908,200908,201208,0,84562,83849,73697,10890,10889,650,10.2,0,1,304007220050NM010323EB5000_339,23
201202,200908,200908,201208,0,74323,73697,63453,10891,10890,524,10.18,0,1,304007220050NM010323EB5000_339,24
201203,200908,200908,201208,0,63956,63453,53083,10892,10891,468,10.18,0,1,304007220050NM010323EB5000_339,25
201204,200908,200908,201208,0,53534,53083,42657,10895,10892,364,10.17,0,1,304007220050NM010323EB5000_339,26
201205,200908,200908,201208,0,43006,42657,32126,10896,10892,284,10.14,0,1,304007220050NM010323EB5000_339,27
201206,200908,200908,201208,0,32398,32126,21514,10898,10893,281,10.16,0,1,304007220050NM010323EB5000_339,28
201207,200908,200908,201208,0,21690,21514,10801,10984,10895,182,10.16,0,1,304007220050NM010323EB5000_339,29
201208,200908,200908,201208,0,10893,10801,0,95,10896,95,10.16,0,1,304007220050NM010323EB5000_339,30
200909,200908,200908,201208,582492,587155,582492,568417,18905,18905,4830,10.29,0,1,304007220050RM0211074P7000_338,-5
200910,200908,200908,201208,0,573128,568417,554387,18904,18904,4874,10.29,0,1,304007220050RM0211074P7000_338,-4
200911,200908,200908,201208,0,559151,554387,540396,18914,18914,4923,10.31,0,1,304007220050RM0211074P7000_338,-3
200912,200908,200908,201208,0,544890,540396,526126,18919,18919,4649,10.32,0,1,304007220050RM0211074P7000_338,-2
201001,200908,200908,201208,0,530654,526126,511884,18921,18921,4679,10.33,0,1,304007220050RM0211074P7000_338,-1
201002,200908,200908,201208,0,516290,511884,497515,18921,18921,4553,10.31,0,1,304007220050RM0211074P7000_338,0
201003,200908,200908,201208,0,501363,497515,482593,18912,18915,3990,10.32,0,1,304007220050RM0211074P7000_338,1
201004,200908,200908,201208,0,486742,482593,467965,18917,18915,4030,10.32,0,1,304007220050RM0211074P7000_338,2
201005,200908,200908,201208,0,471857,467965,453074,18921,18917,4036,10.33,0,1,304007220050RM0211074P7000_338,3
201006,200908,200908,201208,0,456975,453074,438184,18925,18921,3782,10.35,0,1,304007220050RM0211074P7000_338,4
201007,200908,200908,201208,0,441836,438184,423037,18921,18925,3770,10.34,0,1,304007220050RM0211074P7000_338,5
201008,200908,200908,201208,0,426681,423037,407881,18915,18921,3629,10.32,0,1,304007220050RM0211074P7000_338,6
201009,200908,200908,201208,0,411389,407881,392591,18910,18915,3376,10.31,0,1,304007220050RM0211074P7000_338,7
201010,200908,200908,201208,0,395850,392591,377053,18909,18910,3350,10.3,0,1,304007220050RM0211074P7000_338,8
201011,200908,200908,201208,0,380290,377053,361489,18898,18909,3098,10.27,0,1,304007220050RM0211074P7000_338,9
201012,200908,200908,201208,0,364480,361489,345684,18898,18908,3061,10.27,0,1,304007220050RM0211074P7000_338,10
201101,200908,200908,201208,0,348643,345684,329843,18904,18898,2927,10.29,0,1,304007220050RM0211074P7000_338,11
201102,200908,200908,201208,0,332671,329843,313861,18898,18914,2510,10.26,0,1,304007220050RM0211074P7000_338,12
201103,200908,200908,201208,0,316276,313861,297468,18892,18907,2628,10.24,0,1,304007220050RM0211074P7000_338,13
201104,200908,200908,201208,0,300006,297468,281199,18893,18892,2404,10.24,0,1,304007220050RM0211074P7000_338,14
201105,200908,200908,201208,0,283518,281199,264705,18895,18911,2340,10.25,0,1,304007220050RM0211074P7000_338,15
201106,200908,200908,201208,0,266965,264705,248145,18897,18895,2124,10.25,0,1,304007220050RM0211074P7000_338,16
201107,200908,200908,201208,0,250194,248145,231368,18896,18897,2046,10.24,0,1,304007220050RM0211074P7000_338,17
201108,200908,200908,201208,0,233343,231368,214513,18892,18896,1893,10.22,0,1,304007220050RM0211074P7000_338,18
201109,200908,200908,201208,0,216340,214513,197509,18891,18892,1685,10.21,0,1,304007220050RM0211074P7000_338,19
201110,200908,200908,201208,0,199132,197509,180297,18888,18891,1585,10.18,0,1,304007220050RM0211074P7000_338,20
201111,200908,200908,201208,0,181826,180297,162989,18893,18888,1390,10.2,0,1,304007220050RM0211074P7000_338,21
201112,200908,200908,201208,0,164328,162989,145481,18894,18893,1283,10.2,0,1,304007220050RM0211074P7000_338,22
201201,200908,200908,201208,0,146718,145481,127865,18896,18894,1128,10.2,0,1,304007220050RM0211074P7000_338,23
201202,200908,200908,201208,0,128951,127865,110092,18896,18896,908,10.18,0,1,304007220050RM0211074P7000_338,24
201203,200908,200908,201208,0,110964,110092,92099,18897,18896,813,10.18,0,1,304007220050RM0211074P7000_338,25
201204,200908,200908,201208,0,92881,92099,74009,18903,18897,632,10.17,0,1,304007220050RM0211074P7000_338,26
201205,200908,200908,201208,0,74615,74009,55738,18904,18898,492,10.14,0,1,304007220050RM0211074P7000_338,27
201206,200908,200908,201208,0,56209,55738,37326,18907,18899,487,10.16,0,1,304007220050RM0211074P7000_338,28
201207,200908,200908,201208,0,37632,37326,18740,19056,18902,316,10.16,0,1,304007220050RM0211074P7000_338,29
201208,200908,200908,201208,0,18899,18740,0,164,18904,164,10.16,0,1,304007220050RM0211074P7000_338,30
200909,200908,200908,201207,587000,570695,570695,554390,16446,20533,4228,8.89,0,1,304007220050TV8406119B6000_339,-5
200910,200908,200908,201207,0,554390,554390,554390,16442,0,0,8.91,0,1,304007220050TV8406119B6000_339,-4
200911,200908,200908,201207,0,558644,554390,521780,20559,40865,8255,8.91,0,1,304007220050TV8406119B6000_339,-3
200912,200908,200908,201207,0,521780,521780,505475,16434,20317,4012,8.93,0,1,304007220050TV8406119B6000_339,-2
201001,200908,200908,201207,0,505475,505475,505475,16430,0,0,8.93,0,1,304007220050TV8406119B6000_339,-1
201002,200908,200908,201207,0,509362,505475,489170,20192,20217,3887,8.91,0,1,304007220050TV8406119B6000_339,0
201003,200908,200908,201207,0,492561,489170,456560,19696,39631,7021,8.92,0,1,304007220050TV8406119B6000_339,1
201004,200908,200908,201207,0,456560,456560,440255,16414,19700,3395,8.93,0,1,304007220050TV8406119B6000_339,2
201005,200908,200908,201207,0,440255,440255,423950,16410,19691,3386,8.95,0,1,304007220050TV8406119B6000_339,3
201006,200908,200908,201207,0,423950,423950,407645,16406,19465,3160,8.94,0,1,304007220050TV8406119B6000_339,4
201007,200908,200908,201207,0,407645,407645,407645,19441,0,3136,8.94,0,1,304007220050TV8406119B6000_339,5
201008,200908,200908,201207,0,410781,407645,375035,16398,38753,3006,8.91,0,1,304007220050TV8406119B6000_339,6
201009,200908,200908,201207,0,375035,375035,358730,16394,19088,2783,8.9,0,1,304007220050TV8406119B6000_339,7
201010,200908,200908,201207,0,358730,358730,358730,19056,0,2751,8.9,0,1,304007220050TV8406119B6000_339,8
201011,200908,200908,201207,0,361481,358730,342425,35230,19056,2531,8.87,0,1,304007220050TV8406119B6000_339,9
201012,200908,200908,201207,0,344956,342425,326120,35185,18852,2490,8.89,0,1,304007220050TV8406119B6000_339,10
201101,200908,200908,201207,0,328610,326120,293510,16377,37496,2372,8.86,0,1,304007220050TV8406119B6000_339,11
201102,200908,200908,201207,0,293510,293510,277205,16373,18328,2023,8.84,0,1,304007220050TV8406119B6000_339,12
201103,200908,200908,201207,0,277205,277205,260900,16369,18415,2110,8.84,0,1,304007220050TV8406119B6000_339,13
201104,200908,200908,201207,0,260900,260900,260900,18226,0,1921,8.84,0,1,304007220050TV8406119B6000_339,14
201105,200908,200908,201207,0,262821,260900,228290,16361,36395,1863,8.85,0,1,304007220050TV8406119B6000_339,15
201106,200908,200908,201207,0,228290,228290,211985,16357,17988,1683,8.85,0,1,304007220050TV8406119B6000_339,16
201107,200908,200908,201207,0,211985,211985,211985,17920,0,1615,8.85,0,1,304007220050TV8406119B6000_339,17
201108,200908,200908,201207,0,213600,211985,179375,16349,35711,1486,8.81,0,1,304007220050TV8406119B6000_339,18
201109,200908,200908,201207,0,179375,179375,163070,16345,17621,1316,8.78,0,1,304007220050TV8406119B6000_339,19
201110,200908,200908,201207,0,163070,163070,146765,16341,17537,1232,8.79,0,1,304007220050TV8406119B6000_339,20
201111,200908,200908,201207,0,146765,146765,130460,16337,17381,1076,8.8,0,1,304007220050TV8406119B6000_339,21
201112,200908,200908,201207,0,130460,130460,130460,17294,0,989,8.8,0,1,304007220050TV8406119B6000_339,22
201201,200908,200908,201207,0,131449,130460,97850,16329,34464,865,8.79,0,1,304007220050TV8406119B6000_339,23
201202,200908,200908,201207,0,97850,97850,81545,16325,16997,692,8.78,0,1,304007220050TV8406119B6000_339,24
201203,200908,200908,201207,0,81545,81545,81545,16922,0,617,8.78,0,1,304007220050TV8406119B6000_339,25
201204,200908,200908,201207,0,82162,81545,48935,16782,33704,477,8.74,0,1,304007220050TV8406119B6000_339,26
201205,200908,200908,201207,0,48935,48935,32630,16673,16673,368,8.76,0,1,304007220050TV8406119B6000_339,27
201206,200908,200908,201207,0,32630,32630,32630,16543,0,0,8.76,0,1,304007220050TV8406119B6000_339,28
201207,200908,200908,201207,0,32868,32630,0,361,32991,361,8.76,0,1,304007220050TV8406119B6000_339,29
200909,200908,200908,200911,1700000,1701330,1700000,1700000,1701773,13743,13743,9.39,0,1,304007220050UA940124P2A000_338,-5
200910,200908,200908,200911,0,1700889,1700000,1700000,1701333,13329,13329,9.41,0,1,304007220050UA940124P2A000_338,-4
200911,200908,200908,200911,0,1701335,1700000,0,1701780,1712906,12016,9.42,0,2,304007220050UA940124P2A000_338,-3
200909,200908,200908,200911,10000000,10046884,10000000,10000000,10049351,81429,81429,8.88,0,1,304007220050BU590415GQ0000_339,-5
200910,200908,200908,200911,0,10039537,10000000,10000000,10042008,69190,69190,8.9,0,1,304007220050BU590415GQ0000_339,-4
200911,200908,200908,200911,0,10047080,10000000,0,10049558,10071859,71859,8.92,0,2,304007220050BU590415GQ0000_339,-3
200909,200908,200908,201102,3495000,3506627,3495000,3300833,206851,225877,31710,10.89,0,1,304007220050CS050422KT9000_340,-5
200910,200908,200908,201102,0,3311823,3300833,3106667,206156,224259,29975,10.9,0,1,304007220050CS050422KT9000_340,-4
200911,200908,200908,201102,0,3117982,3106667,2912500,206425,223517,29232,10.93,0,1,304007220050CS050422KT9000_340,-3
200912,200908,200908,201102,0,2922224,2912500,2718333,204775,220687,26520,10.93,0,1,304007220050CS050422KT9000_340,-2
201001,200908,200908,201102,0,2728240,2718333,2524167,204899,219761,25594,10.93,0,1,304007220050CS050422KT9000_340,-1
201002,200908,200908,201102,0,2533357,2524167,2330000,204123,217908,23741,10.9,0,1,304007220050CS050422KT9000_340,0
201003,200908,200908,201102,0,2336349,2330000,2135833,201221,213920,19753,10.93,0,1,304007220050CS050422KT9000_340,1
201004,200908,200908,201102,0,2143615,2135833,1941667,201239,214268,18803,10.93,0,1,304007220050CS050422KT9000_340,2
201005,200908,200908,201102,0,1948150,1941667,1747500,201071,212077,17571,10.94,0,1,304007220050CS050422KT9000_340,3
201006,200908,200908,201102,0,1753873,1747500,1553333,199832,210631,15284,10.94,0,1,304007220050CS050422KT9000_340,4
201007,200908,200908,201102,0,1558526,1553333,1359167,199531,208447,13921,10.93,0,1,304007220050CS050422KT9000_340,5
201008,200908,200908,201102,0,1364119,1359167,1165000,198757,207072,12077,10.91,0,1,304007220050CS050422KT9000_340,6
201009,200908,200908,201102,0,1169237,1165000,970833,197696,205112,9944,10.91,0,1,304007220050CS050422KT9000_340,7
201010,200908,200908,201102,0,974069,970833,776667,197219,203099,8406,10.88,0,1,304007220050CS050422KT9000_340,8
201011,200908,200908,201102,0,779484,776667,582500,196277,201445,6395,10.87,0,1,304007220050CS050422KT9000_340,9
201012,200908,200908,201102,0,584434,582500,388333,195693,199648,4750,10.88,0,1,304007220050CS050422KT9000_340,10
201101,200908,200908,201102,0,389742,388333,194167,194929,197806,2934,10.87,0,1,304007220050CS050422KT9000_340,11
201102,200908,200908,201102,0,194870,194167,0,195984,195984,1114,10.87,0,1,304007220050CS050422KT9000_340,12
200909,200908,200908,200911,1000000,1001235,1000000,507161,1001482,500501,7662,8.89,0,1,304007220050HO771125SW2000_341,-5
200910,200908,200908,200911,0,507412,507161,507161,507537,3514,3514,8.91,0,1,304007220050HO771125SW2000_341,-4
200911,200908,200908,200911,0,507789,507161,0,507915,510806,3645,8.92,0,2,304007220050HO771125SW2000_341,-3
200909,200908,200908,200911,570000,571407,570000,570000,571548,4363,4363,8.89,0,1,304007220050LE820707GI9000_341,-5
200910,200908,200908,200911,0,571268,570000,570000,571409,4227,4227,8.9,0,1,304007220050LE820707GI9000_341,-4
200911,200908,200908,200911,0,571413,570000,0,571555,574098,4098,8.93,0,2,304007220050LE820707GI9000_341,-3
200909,200908,200908,200911,510000,511259,510000,510000,511385,3903,3903,8.89,0,1,304007220050LE820707GI9001_341,-5
200910,200908,200908,200911,0,511135,510000,510000,511261,3782,3782,8.9,0,1,304007220050LE820707GI9001_341,-4
200911,200908,200908,200911,0,511264,510000,0,511391,513667,3667,8.93,0,2,304007220050LE820707GI9001_341,-3
200909,200908,200908,200911,500000,502284,500000,500000,502411,3933,3933,9.14,0,1,304007220050MG010201750000_340,-5
200910,200908,200908,200911,0,502158,500000,500000,502285,3809,3809,9.14,0,1,304007220050MG010201750000_340,-4
200911,200908,200908,200911,0,502293,500000,0,502420,503822,3567,9.17,0,2,304007220050MG010201750000_340,-3
200909,200908,200908,200911,200000,200558,200000,200000,200609,1574,1574,9.14,0,1,304007220050MG010201750001_340,-5
200910,200908,200908,200911,0,200508,200000,200000,200559,1525,1525,9.15,0,1,304007220050MG010201750001_340,-4
200911,200908,200908,200911,0,200561,200000,0,200612,201427,1427,9.18,0,2,304007220050MG010201750001_340,-3
200909,200908,200908,200911,200000,200000,200000,200000,200051,1523,1523,9.14,0,1,304007220050MG010201750002_342,-5
200910,200908,200908,200911,0,200000,200000,200000,200051,1578,1578,9.16,0,1,304007220050MG010201750002_342,-4
200911,200908,200908,200911,0,200000,200000,0,200051,201376,1376,9.17,0,2,304007220050MG010201750002_342,-3
200909,200908,200908,200909,9500000,9506848,9500000,0,9509131,9570762,41088,8.65,0,2,304007220050PB730130997000_342,-5
200909,200908,200908,200911,6000000,6022504,6000000,6000000,6024236,53664,53664,10.39,0,1,304007220050PO790731PL1000_340,-5
200910,200908,200908,200911,0,6020794,6000000,6000000,6022527,51986,51986,10.4,0,1,304007220050PO790731PL1000_340,-4
200911,200908,200908,200911,0,6022591,6000000,0,6024329,6085145,43445,10.43,0,2,304007220050PO790731PL1000_340,-3
200909,200908,200908,201208,2000000,2000000,2000000,1944450,56183,72634,17084,11.39,0,1,304007220050RA880520H92000_342,-5
200910,200908,200908,201208,0,1946298,1944450,1888900,58014,74035,18485,11.41,0,1,304007220050RA880520H92000_342,-4
200911,200908,200908,201208,0,1891298,1888900,1833350,58547,74132,18582,11.42,0,1,304007220050RA880520H92000_342,-3
200912,200908,200908,201208,0,1835096,1833350,1777800,57879,73015,17465,11.43,0,1,304007220050RA880520H92000_342,-2
201001,200908,200908,201208,0,1780058,1777800,1722250,58373,73051,17501,11.43,0,1,304007220050RA880520H92000_342,-1
201002,200908,200908,201208,0,1724434,1722250,1722250,58280,0,0,11.41,0,1,304007220050RA880520H92000_342,0
201003,200908,200908,201208,0,1739723,1722250,1611150,73023,142843,31743,11.42,0,1,304007220050RA880520H92000_342,1
201004,200908,200908,201208,0,1613194,1611150,1555600,57525,71398,15285,11.43,0,1,304007220050RA880520H92000_342,2
201005,200908,200908,201208,0,1557082,1555600,1500050,57934,70365,15241,11.44,0,1,304007220050RA880520H92000_342,3
201006,200908,200908,201208,0,1501957,1500050,1444500,57386,70331,14251,11.44,0,1,304007220050RA880520H92000_342,4
201007,200908,200908,201208,0,1445877,1444500,1388950,57753,69316,14152,11.42,0,1,304007220050RA880520H92000_342,5
201008,200908,200908,201208,0,1390713,1388950,1333400,57478,69211,13440,10.41,0,1,304007220050RA880520H92000_342,6
201009,200908,200908,201208,0,1334942,1333400,1277850,57027,67501,11517,10.4,0,1,304007220050RA880520H92000_342,7
201010,200908,200908,201208,0,1278958,1277850,1222300,57311,66628,11379,10.37,0,1,304007220050RA880520H92000_342,8
201011,200908,200908,201208,0,1223709,1222300,1166750,56894,66469,10519,10.37,0,1,304007220050RA880520H92000_342,9
201012,200908,200908,201208,0,1167758,1166750,1111200,57153,65630,10354,10.39,0,1,304007220050RA880520H92000_342,10
201101,200908,200908,201208,0,1112483,1111200,1055650,57070,65491,9874,10.37,0,1,304007220050RA880520H92000_342,11
201102,200908,200908,201208,0,1056866,1055650,1000100,56125,64972,8495,10.34,0,1,304007220050RA880520H92000_342,12
201103,200908,200908,201208,0,1000388,1000100,944550,56906,63594,8841,10.34,0,1,304007220050RA880520H92000_342,13
201104,200908,200908,201208,0,945635,944550,889000,56572,63959,8091,10.34,0,1,304007220050RA880520H92000_342,14
201105,200908,200908,201208,0,889766,889000,833450,56748,63213,7855,10.35,0,1,304007220050RA880520H92000_342,15
201106,200908,200908,201208,0,834408,833450,777900,56444,62976,7139,10.35,0,1,304007220050RA880520H92000_342,16
201107,200908,200908,201208,0,778571,777900,722350,56586,62257,6865,10.32,0,1,304007220050RA880520H92000_342,17
201108,200908,200908,201208,0,723179,722350,666800,56505,61972,6358,10.31,0,1,304007220050RA880520H92000_342,18
201109,200908,200908,201208,0,667564,666800,611250,56248,61469,5679,10.28,0,1,304007220050RA880520H92000_342,19
201110,200908,200908,201208,0,611774,611250,555700,56344,60785,5347,10.29,0,1,304007220050RA880520H92000_342,20
201111,200908,200908,201208,0,556335,555700,500150,56122,60475,4718,10.3,0,1,304007220050RA880520H92000_342,21
201112,200908,200908,201208,0,500579,500150,444600,56186,59843,4372,10.3,0,1,304007220050RA880520H92000_342,22
201201,200908,200908,201208,0,445109,444600,389050,56106,59493,3879,10.29,0,1,304007220050RA880520H92000_342,23
201202,200908,200908,201208,0,389495,389050,333500,55836,58996,3192,10.29,0,1,304007220050RA880520H92000_342,24
201203,200908,200908,201208,0,333691,333500,277950,55946,58313,2890,10.27,0,1,304007220050RA880520H92000_342,25
201204,200908,200908,201208,0,278267,277950,222400,57881,58008,2331,10.25,0,1,304007220050RA880520H92000_342,26
201205,200908,200908,201208,0,222590,222400,166850,57450,57449,1900,10.26,0,1,304007220050RA880520H92000_342,27
201206,200908,200908,201208,0,167040,166850,111300,56929,57024,1474,10.26,0,1,304007220050RA880520H92000_342,28
201207,200908,200908,201208,0,111395,111300,55750,56702,56502,952,10.28,0,1,304007220050RA880520H92000_342,29
201208,200908,200908,201208,0,55814,55750,0,493,56243,493,9.28,0,1,304007220050RA880520H92000_342,30
200909,200908,200908,201207,3700000,3597230,3597230,3525147,103808,103227,31144,10.39,0,1,304007220050TE050609JI2000_340,-5
200910,200908,200908,201207,0,3525147,3525147,3494460,134485,30705,0,10.41,0,1,304007220050TE050609JI2000_340,-4
200911,200908,200908,201207,0,3525786,3494460,3288920,134096,266328,60788,10.41,0,1,304007220050TE050609JI2000_340,-3
200912,200908,200908,201207,0,3288920,3288920,3186150,103723,132307,29537,10.43,0,1,304007220050TE050609JI2000_340,-2
201001,200908,200908,201207,0,3186150,3186150,3186150,103693,0,0,10.43,0,1,304007220050TE050609JI2000_340,-1
201002,200908,200908,201207,0,3214769,3186150,3083380,131389,131687,28619,10.41,0,1,304007220050TE050609JI2000_340,0
201003,200908,200908,201207,0,3108350,3083380,2980610,127740,128693,24970,10.42,0,1,304007220050TE050609JI2000_340,1
201004,200908,200908,201207,0,3007345,2980610,2877840,231402,131170,24998,10.43,0,1,304007220050TE050609JI2000_340,2
201005,200908,200908,201207,0,2902838,2877840,2775070,231304,129197,24929,10.45,0,1,304007220050TE050609JI2000_340,3
201006,200908,200908,201207,0,2799999,2775070,2672300,229605,127937,23260,10.44,0,1,304007220050TE050609JI2000_340,4
201007,200908,200908,201207,0,2695560,2672300,2569530,125859,126865,23089,10.44,0,1,304007220050TE050609JI2000_340,5
201008,200908,200908,201207,0,2592619,2569530,2569530,337602,18582,22136,10.41,29,1,304007220050TE050609JI2000_340,6
201009,200908,200908,201207,0,2597960,2569530,2569530,464474,0,20500,10.4,59,1,304007220050TE050609JI2000_340,7
201010,200908,200908,201207,0,2618460,2569530,2261220,123028,0,20258,10.4,0,1,304007220050TE050609JI2000_340,8
201011,200908,200908,201207,0,2281478,2261220,2261220,349715,0,18654,10.37,29,1,304007220050TE050609JI2000_340,9
